id	element	context	subject	predicate_label	predicate_uri	object_label	object_uri
3c7424fb-43c4-11ea-a0fe-ff20b80c06d0	attribute	nitrogen.csv	ntrt	contains measurements of type	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#containsMeasurementsOfType	placeholder_object_label	placeholder_object_uri
3c7424fc-43c4-11ea-a0fe-ff20b80c06d0	attribute	nitrogen.csv	arm	contains measurements of type	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#containsMeasurementsOfType	placeholder_object_label	placeholder_object_uri
3c7424fd-43c4-11ea-a0fe-ff20b80c06d0	attribute	nitrogen.csv	net_primary_production	contains measurements of type	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#containsMeasurementsOfType	placeholder_object_label	placeholder_object_uri
3c7424fe-43c4-11ea-a0fe-ff20b80c06d0	attribute	nitrogen.csv	stem_mass_density	contains measurements of type	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#containsMeasurementsOfType	placeholder_object_label	placeholder_object_uri
3c7424ff-43c4-11ea-a0fe-ff20b80c06d0	attribute	nitrogen.csv	plant_density	contains measurements of type	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#containsMeasurementsOfType	placeholder_object_label	placeholder_object_uri
3c742500-43c4-11ea-a0fe-ff20b80c06d0	attribute	nitrogen.csv	stem_n_concentration	contains measurements of type	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#containsMeasurementsOfType	placeholder_object_label	placeholder_object_uri
3c742501-43c4-11ea-a0fe-ff20b80c06d0	attribute	nitrogen.csv	n_assimilated	contains measurements of type	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#containsMeasurementsOfType	placeholder_object_label	placeholder_object_uri
3c742502-43c4-11ea-a0fe-ff20b80c06d0	attribute	nitrogen.csv	site_name	contains measurements of type	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#containsMeasurementsOfType	placeholder_object_label	placeholder_object_uri
3c742503-43c4-11ea-a0fe-ff20b80c06d0	attribute	nitrogen.csv	site_lat	contains measurements of type	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#containsMeasurementsOfType	placeholder_object_label	placeholder_object_uri
3c742504-43c4-11ea-a0fe-ff20b80c06d0	attribute	nitrogen.csv	site_lon	contains measurements of type	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#containsMeasurementsOfType	placeholder_object_label	placeholder_object_uri
3c73af70-43c4-11ea-a0fe-ff20b80c06d0	unit	decomp.csv	type	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c73af71-43c4-11ea-a0fe-ff20b80c06d0	unit	decomp.csv	date	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c73af72-43c4-11ea-a0fe-ff20b80c06d0	unit	decomp.csv	arm	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c73af73-43c4-11ea-a0fe-ff20b80c06d0	unit	decomp.csv	ntrt	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c73af74-43c4-11ea-a0fe-ff20b80c06d0	unit	decomp.csv	year	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c73af75-43c4-11ea-a0fe-ff20b80c06d0	unit	decomp.csv	percent_loss	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c73d7c0-43c4-11ea-a0fe-ff20b80c06d0	unit	decomp.csv	taxa	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c7424fa-43c4-11ea-a0fe-ff20b80c06d0	unit	nitrogen.csv	year	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c7424fb-43c4-11ea-a0fe-ff20b80c06d0	unit	nitrogen.csv	ntrt	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c7424fc-43c4-11ea-a0fe-ff20b80c06d0	unit	nitrogen.csv	arm	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c7424fd-43c4-11ea-a0fe-ff20b80c06d0	unit	nitrogen.csv	net_primary_production	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c7424fe-43c4-11ea-a0fe-ff20b80c06d0	unit	nitrogen.csv	stem_mass_density	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c7424ff-43c4-11ea-a0fe-ff20b80c06d0	unit	nitrogen.csv	plant_density	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c742500-43c4-11ea-a0fe-ff20b80c06d0	unit	nitrogen.csv	stem_n_concentration	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c742501-43c4-11ea-a0fe-ff20b80c06d0	unit	nitrogen.csv	n_assimilated	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c742502-43c4-11ea-a0fe-ff20b80c06d0	unit	nitrogen.csv	site_name	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c742503-43c4-11ea-a0fe-ff20b80c06d0	unit	nitrogen.csv	site_lat	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
3c742504-43c4-11ea-a0fe-ff20b80c06d0	unit	nitrogen.csv	site_lon	has unit	http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#hasUnit	placeholder_object_label	placeholder_object_uri
1d2dce1a-4947-11ea-9a31-311a2190e20a	otherEntity	dataset	ancillary_data.zip	is about	http://purl.obolibrary.org/obo/IAO_0000136	placeholder_object_label	placeholder_object_uri
1d2dce1b-4947-11ea-9a31-311a2190e20a	otherEntity	dataset	processing_and_analysis.R	is about	http://purl.obolibrary.org/obo/IAO_0000136	placeholder_object_label	placeholder_object_uri
